,left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y,left_eye_inner_corner_x,left_eye_inner_corner_y,left_eye_outer_corner_x,left_eye_outer_corner_y,right_eye_inner_corner_x,right_eye_inner_corner_y,right_eye_outer_corner_x,right_eye_outer_corner_y,left_eyebrow_inner_end_x,left_eyebrow_inner_end_y,left_eyebrow_outer_end_x,left_eyebrow_outer_end_y,right_eyebrow_inner_end_x,right_eyebrow_inner_end_y,right_eyebrow_outer_end_x,right_eyebrow_outer_end_y,nose_tip_x,nose_tip_y,mouth_left_corner_x,mouth_left_corner_y,mouth_right_corner_x,mouth_right_corner_y,mouth_center_top_lip_x,mouth_center_top_lip_y,mouth_center_bottom_lip_x,mouth_center_bottom_lip_y
2218,65.44973401680001,34.4469430312,32.881267434099996,40.0579336493,57.132952896899994,37.4612631783,71.7869039559,34.3952800077,38.278363478,39.827139955599996,23.4312796209,41.4204855401,55.2058418348,30.464648572199998,77.8687686169,28.6842055892,38.8800849918,33.039752393899995,13.5314052355,37.1438243543,50.7512138505,54.5537177997,66.297204669,73.3191217272,36.0192280755,77.597291763,52.6688073384,75.1274204019,52.955488835699995,75.8110455107
2219,61.719144800600006,36.1695821183,30.596695821100003,37.838678328600004,54.46744412060001,37.7764820211,68.850340136,37.26627794,36.7560738583,39.3556851314,23.296404276,39.015549076599996,46.285714285699996,30.1177842566,75.792,28.1851428571,35.8250728863,32.7860058309,19.785422740599998,30.3300291543,36.251055772,58.693926141700004,65.9328674194,70.55718762800001,33.9203737366,73.0100233909,45.632840208599994,71.3193061897,46.8825389451,80.618909688
2220,67.0457963088,32.761722488000004,28.2455228982,37.3090909091,60.165686944799994,35.0649350648,76.3903431305,32.1699740261,36.1591250852,37.8110731375,19.7561175668,39.6199808612,55.1477394787,26.6395859777,81.3264329657,23.9479738307,37.818181818,29.958011912699998,13.7890909091,31.9328440582,49.4695566821,58.9231652192,71.4588903429,71.47305146,37.0192535885,75.947089542,53.1594961429,76.690166976,54.8892647201,80.7587384043
2221,63.4167230323,37.8647884076,32.776583090500004,38.0241353467,57.375652944799995,37.7942204083,70.8632331193,36.89004035,40.7298164429,38.6574255393,26.582539941700002,38.3414633236,56.4330486298,29.4109107873,77.1190801168,31.4609184839,41.2845173179,30.8737530032,21.0988725367,29.9924412826,45.249865889300004,58.41166180770001,65.5759581416,76.2260339432,39.2583371504,76.8158415234,49.6918298617,74.558302165,51.4002380248,81.5749785496
2222,67.38683229829999,43.982608695699994,28.986832298299998,35.0911801244,61.1011180124,44.1426086955,76.5982608697,49.4226086955,38.4725465839,38.9083229814,22.221118012399998,36.0740372669,57.151375332700006,33.5190771961,83.7849157056,48.82342502229999,47.2986690328,31.9574090506,16.2356699203,30.253771073699998,45.1657142859,54.7339130433,57.3180479149,88.5120851821,21.1570541259,79.7251464063,43.0330434783,77.7152795032,38.0831233365,91.43552795020001
2223,69.0563287826,37.1404430681,27.9160365941,35.2353621395,61.042195637,37.558170302600004,78.0516481351,38.5832985223,36.1954904998,36.6737677692,18.2254322307,35.7393047149,58.6975211821,29.209789162600003,84.00961576350001,31.047818719099997,38.412610837399995,27.955073891799998,,,48.7086840255,58.893736805,65.0807636842,74.0189349007,26.386660939699997,71.89445917970001,46.272549472200005,74.6850814918,46.3424104118,79.91781625189999
2224,67.1215553678,33.644632291,23.4116652577,35.7274725273,57.5404902788,35.1918850378,75.661200338,34.9240912933,32.9629754863,36.4415891798,11.923313609500001,37.8013863059,60.065248007600005,25.4749520742,79.9121264038,18.6862067531,39.2167514494,25.697533887600002,3.82624305628,21.9136430536,55.991305398,61.7698536358,62.1617679025,83.905808477,28.112546793699998,87.6653544256,50.2698707884,85.4522883709,50.109890109700004,87.23873928260001
2225,70.3225181597,39.3895537879,33.7710134901,33.4378415772,58.7555863021,39.0320304391,76.8420615702,40.9458318923,39.1128329298,36.8448287788,25.9685921827,31.250639916999997,57.9553095816,28.7136630923,79.8450363197,30.759183673200003,39.1205811138,27.0931857486,23.872154963699998,25.4727084057,35.6175717745,66.743964026,60.1325492908,90.7796610167,34.8264268419,82.5616049809,43.644967139399995,85.70127983430001,43.9874147354,90.5329477692
2226,69.9974280125,36.334358400700005,34.992451775300005,35.8915292147,62.8473022087,37.693709812600005,78.5959183673,37.0487000278,42.2512720156,36.488230360799996,28.582163824400002,35.7810455691,58.692759295600005,23.7590159349,89.33296058170001,25.5482247695,36.802907464099995,24.2901873081,21.0075482249,23.6471903829,36.8393735283,67.8426611375,65.41379174069999,94.673637358,38.2738644276,91.6764665444,49.216978769099995,90.9856306488,49.2359891125,93.21174145120001
2227,67.5397314568,30.9742434905,29.9437241379,36.21391133,,,77.6408320899,29.825076425,,,20.7320320899,37.6690038002,,,,,,,,,46.568191492,47.0837439969,70.65629452600001,61.623570128100006,33.3693135267,66.4947312821,50.569032034799996,60.744752393999995,51.523177003,72.0187284672
2228,68.632987621,36.9608564734,32.2221478757,36.7065908333,63.0137169624,37.2151221144,72.5741050521,37.1388424226,38.8330545332,37.4439611913,25.433255269,38.3338909338,59.906590833,32.1356975575,77.56119103399999,27.366744731,46.2629642022,30.398661759699998,18.4002783541,29.587623954899996,58.14551981979999,60.955985701,64.3081075515,80.0667109967,33.3796721311,80.915516895,55.3218245138,82.9787217026,53.979569579,83.8887250481
2229,63.7532879817,32.085260771,27.6099773242,39.7641723352,58.8807256236,34.614058957,72.8199546484,29.2789115646,37.7560090705,40.1959183672,18.7591836731,41.306122448800004,58.617548704799994,30.633374521700002,76.5290485425,19.817436718,39.5170627962,34.0085607867,10.2910180925,36.655013653299996,60.5792031101,62.87113803890001,69.55537397260001,64.55437659430001,29.0946029973,74.5679820366,54.23020390479999,74.3067575467,55.2170519771,81.3017688846
2230,64.8752203763,36.0517717201,28.810624103000002,39.774220699699995,57.807962169,37.6702277981,72.697758087,36.8340254911,36.848955957600005,40.7452943465,20.340703961,42.2288790847,53.7081336883,26.3160011831,79.5125702456,27.1223898255,35.698787341199996,29.608754806300002,12.0991517301,35.972505176,46.9464454504,55.854519984700005,66.9927240459,72.004259095,31.852351375300003,74.3174208814,49.0780242532,73.2592724049,49.2256728779,79.7312037857
2231,66.5828101291,35.3808959101,35.0393900022,37.7775180072,59.029819277799994,37.1481021032,71.7391788833,36.7607692386,41.3335490455,39.2784328563,23.2689092188,40.747957776,55.194592104799995,32.1133004927,76.5252981804,32.7175697865,46.160766160600005,33.0801313628,17.0954131228,38.2768472905,55.18181602479999,54.172329546499995,65.7642787217,72.06902224,36.7160028596,72.9472769903,52.1513300938,72.9472769903,52.26111193770001,73.605968053
2232,64.603000704,37.4839652828,29.791181796999997,40.781992024299996,57.905137227,38.5987332866,73.1293305186,37.2320112596,36.4633356789,40.629791227,22.421783720300002,42.4351189302,53.6225193528,31.5780436314,78.9229781843,30.3650387051,40.1767769175,34.594510907600004,14.5246108375,38.4491710063,49.176199887399996,59.529115888,66.3937758058,74.3263741087,33.0839001313,75.42888407779999,51.427789411300004,76.5313940474,51.404331752299996,77.09437786149999
2233,64.7096111459,36.5300333319,26.2688540738,39.4869230963,55.93593783399999,38.2468026959,73.7998602989,35.6338618719,34.6741806831,39.6803199916,17.9527875699,39.6505666234,50.5868097771,31.1814671815,79.1872352755,26.6812701913,35.858892355500004,34.5659128516,,,45.277440706099995,60.2764163579,67.5074254195,76.2458914189,31.7501448271,78.1084623749,46.872523835699994,79.0853991019,47.6781341108,80.2401071626
2234,67.0115033379,36.6851588784,27.2533068852,39.654768643699995,58.2033187106,39.025443448400004,76.2305550258,36.9237459468,35.2717268739,39.995184436500004,17.5606332251,40.683120350799996,52.065763875600005,32.235895479499995,83.8416173948,31.0864772079,38.6806027083,33.4594697693,10.8187037957,35.2555285144,49.7178439824,62.6642151441,69.4809002754,77.8474460088,33.5339996461,81.92556922050001,50.710730525200006,80.9533014352,51.5749685572,84.49127587689999
2235,65.5679871948,32.748779512,27.1404561826,38.7370948381,57.021848739300005,34.0427370951,75.1974389755,30.8830732292,36.198159263499996,36.9917567026,16.848979592,40.7231692678,54.3478993892,32.3095635958,80.7912767402,27.5324527515,38.3991198776,35.1683070932,12.294277940699999,38.9298116951,51.106154131800004,62.1388230339,69.3808775656,74.1786740772,46.6873201431,78.5775536287,55.330778711499995,77.4223865548,56.7086086584,80.0341362621
2236,64.992207792,34.484155844200004,31.700779220700003,39.4597402598,58.223896104,36.2955844156,73.4290909091,33.829090909099996,38.103896103800004,39.4545454544,23.4285714284,42.0259740262,54.590259740200004,27.185064934899998,77.8966448896,22.9686146525,34.8771643702,31.020562704499998,16.4129870127,33.4058441558,46.6641929498,57.4601113173,68.1460419551,70.1390846269,38.2388063335,73.17804566560001,50.9493814729,71.77915883840001,52.348268300200004,74.7216449236
2237,63.1687535322,34.4902511774,31.457613814600002,37.807535322,58.764678179099995,36.3598116171,71.6309481946,33.7539089483,40.9926216642,38.032182103400004,23.833601255999998,39.2407817898,60.2538461538,31.4076923077,,,47.9923076922,31.330769230599998,18.066153846,33.6446153848,61.0455259025,56.7974882262,64.3341390997,69.1403975792,36.8484248137,73.4386707346,56.2255048768,73.76394546,56.3416744214,75.2973834508
2238,65.0508348793,31.5268679373,30.0267836061,39.8315398885,57.047056839300005,34.475628267800005,73.2953280484,30.323292291999998,36.9473435655,39.981986844299996,19.589375611199998,42.7544233428,51.894349806099996,28.559015011,77.0639230897,21.5445437681,36.927643784699995,33.247832686799995,12.3207286219,37.8991398212,52.0219935907,59.4875358407,72.9852588968,68.2103558781,38.5360094452,76.5457918703,55.3817507167,76.80809580020001,55.4983302411,77.3035587788
2239,,,31.9255669487,35.312087606,57.229069188900006,39.9595818814,,,38.2417122948,38.0027874562,24.5441513192,35.1643603785,,,,,39.611050273800004,30.456445993200003,20.6416127426,26.18765555,48.210313228100006,55.102877414,58.1465404583,71.44718772819999,32.288899840999996,69.744848256,46.0509705225,72.038526703,46.0330511602,73.8304629899
2240,63.694658470600004,34.3108728792,26.851981312800003,39.1029063192,56.0754718467,36.072934349499995,72.88950086050001,33.7510695846,35.7947656748,38.7916439636,18.4185886404,40.5736356035,52.73479223020001,29.292018612399996,78.45556921560001,26.2552839187,37.331595770599996,31.8897073267,12.3791492501,34.1581115555,49.2600147528,59.575765920600006,68.3511187605,71.7796901893,33.009018932800004,76.5681239242,51.38726333899999,78.1135972459,51.5249569706,79.0223752152
2241,71.44269473680001,33.3893052632,28.1345856071,33.292875617600004,61.277765843400005,34.6127175081,79.5216326531,34.3483136413,37.7075609022,34.737142857100004,20.2718367345,34.1305692803,60.3816111709,27.7720300752,85.5207733622,28.2186895811,41.3500322233,27.538990333,14.8611815252,28.2381095596,54.3338345866,61.8638023629,73.2499248121,70.5548442533,24.736756176,71.5261868958,52.1232223417,76.6796992482,49.66788399560001,84.4234586466
2242,62.9987370735,32.2856776794,29.308403770500004,40.949187883,54.6489246819,36.257637046,70.6486728288,30.785610689000002,35.5139379517,41.389292578,20.350910588599998,44.1435709711,45.725999816999995,28.6427381717,73.2154845796,21.5978768188,32.7256886611,35.1428937492,12.8983984626,38.8468930173,46.538372838,64.65598975,70.8476684737,72.4517128535,39.16112029,79.68973390229999,53.253953089700005,79.7965577332,53.8474188166,82.3399822782
2243,66.8620787847,36.999335548299996,31.603607024400002,34.7941148554,58.492263882399996,38.1270052205,74.95624110140001,38.578073089499995,39.8230659706,37.049454200599996,23.0082581872,35.8967252019,59.4741338396,30.816896060700003,80.2840056953,32.9198544536,41.6146812212,28.9650371777,19.329599747,28.0548014555,48.307844961499995,58.174840689899995,62.4676896238,77.101154749,30.7967514813,75.87476651979999,47.2131412934,76.9505456685,47.2346568759,78.2414806467
2244,45.45231287359999,39.2695118953,22.2725858344,38.3708235294,39.8914485275,39.104085724899996,51.9069875435,40.3656511511,,,18.0551940261,38.0224530718,32.8460984393,29.4817527011,53.9193277313,30.2539015607,28.1810324132,29.4656662665,16.1162064826,29.4495798319,22.490996179099998,48.4465787413,36.7030348136,66.65870348119999,15.382328931500002,64.2327827132,24.1377815125,63.9780024007,24.0215846336,66.681090036
2245,61.429678447,32.5693499253,31.2179193629,36.6685833748,53.0078646092,34.3502239921,67.8068690892,31.5356893977,35.3262319562,36.7334992534,22.6381284221,37.0739671479,46.349825784,27.4502737681,70.2662020905,23.9197610752,33.5090094574,31.037730214,17.7543812842,31.5895151817,41.533300526,56.001393539700004,63.6244366174,69.4932540287,34.7728661025,72.6872115483,47.1761817641,72.4800056464,47.2362315401,74.9515715994
2246,65.4759183674,37.4974693878,30.4600816326,37.9937959183,58.080653061099994,38.4653061224,72.868702041,39.1353469388,38.0786938778,38.9616326531,22.299977143000003,39.6525191837,56.543207619200004,29.292773877600002,78.52318476159999,30.615170612199996,38.5823521088,29.3533605442,14.748299319700001,31.872653061199998,48.04179591810001,58.422857143,61.784638459499995,78.60501078850001,33.0484207725,78.8908339181,47.4275228128,77.4177454829,47.6693731533,78.80288833979999
2247,63.070129870100004,33.8113755634,27.049138616700002,38.669514975,55.9512324411,36.0572488738,71.63742380069999,33.7672939306,35.3130135173,38.7479459314,19.1974556056,39.9215478402,52.328014842399995,29.619294990500002,77.08497217060001,25.594063079699996,36.7614100183,31.6853432285,11.2350278293,34.207346938600004,48.9108931886,61.7340047707,67.4243307715,70.4871455077,33.6485555258,75.49377153479999,51.2568248079,76.74211502770001,51.389345348599996,77.6962629207
2248,64.7333719805,34.9565469783,28.6544462191,37.6586808635,56.3395886817,36.1743200237,72.1050576751,34.099733806399996,35.3426008083,37.778645371399996,20.064987479000003,38.423254658299996,52.4001183082,28.7040914917,76.33134181189999,23.9777580596,35.3254066843,31.6996549343,14.4230306615,29.403056295,46.2506161883,61.846790890200005,65.73140096600001,77.40439712140001,33.3370403232,78.3095336686,48.605264714700006,79.6434191068,48.6767228628,80.6438331854
2249,65.63595276390001,36.2910268871,28.5412113752,37.475175467199996,56.78058077359999,38.5306122448,76.5249712284,36.2910268871,36.444116029,38.7880358491,21.347766175,38.3051091672,47.3619866956,29.4684550065,78.17922025600001,24.6482412069,35.600665024,32.5533918385,16.652190476199998,28.9803278263,37.680221747800005,63.896287340200004,62.483446711899994,85.213605442,28.942222222199998,84.3702857143,42.627337868699996,84.5914557821,42.2167800452,86.0625850342
2250,65.79179188170001,36.2884054718,29.680735590900003,38.062973761100004,57.8203184571,38.3164835167,74.2702848174,36.5700829783,37.990222023,39.443193540900005,20.9205651492,39.0488450326,56.891012788699996,31.121695231599997,80.8544126542,32.7828748684,38.0171845762,32.3587438971,14.79601391,36.2112668846,50.2542561115,60.4802045301,70.1732583724,70.2832018687,28.458255008200002,72.9141056587,49.7004422516,75.6389468492,49.454891025200006,82.27405183489999
2251,63.996900726499995,34.344954687,32.309927360500005,41.2258734002,56.5108267037,37.6130058803,71.98718228989999,32.764325147,38.3184448287,40.8502414389,23.0763943273,42.7039612588,49.8836388789,29.755793843000003,74.2259425806,25.905223106199998,36.3898996889,34.409961950900005,16.3669318576,39.4994119682,45.393289518900005,61.2610167295,69.8048554259,70.9915221437,37.481168479699996,77.3835350319,51.1236350872,76.4891686332,51.3451491092,80.3348183252
2252,67.9601901035,36.4448420462,30.4827509086,39.243388314099995,55.734293541999996,38.544617277,74.3177948002,36.290777746799996,36.2039027119,39.9888979591,16.9954889572,40.2214369585,54.578473581400004,29.5272015656,77.2634050882,26.070450098000002,37.6187866928,32.1557729941,10.7612681018,33.061729941399996,50.8011182555,62.207715963000005,66.80731898239999,74.1958456807,30.5296785015,76.4243052838,49.8542074363,79.8284875595,49.6718311433,81.19079116569999
2253,65.8387661187,36.058827524,26.101319848400003,38.2265515621,59.077189813800004,37.7515622179,75.87845548119999,36.1880296188,35.7109597253,38.8188838721,16.841836373499998,39.3138464874,56.9402925774,30.165143579499997,81.0759617123,28.493913671799998,38.2458370959,30.476070073899997,10.1458551564,33.1189452773,57.13781988109999,62.21338371270001,67.9932549549,79.5389850975,32.1107192857,81.4366191955,53.6747431255,82.0979159265,52.9846943626,82.8483436932
2254,65.7600796418,36.8777833085,28.755931641,40.367147834499995,57.9934295672,37.356163929000004,75.8026958689,37.7253612082,36.1004811684,40.254587688600004,19.916583374800002,42.6341091754,52.834564459700005,30.51860229,78.2451448484,29.613109009200002,37.1321055251,33.8938775508,12.6235141861,34.2176684917,44.2090146747,61.301698306300004,67.1983054291,80.75715733930001,33.0970411184,82.59921474810001,49.7169183376,80.95992488590001,49.994336622,82.9270727204
2255,63.3353886235,36.9611810682,29.710377768,38.0008684325,57.0719062095,38.6792010421,72.8447242729,37.3605731654,38.6618323925,38.9391228832,23.018341294000003,38.5267980895,55.564229137,30.392357794200002,77.4320537137,32.0451584889,40.0851149382,31.441250542800002,19.6793832837,32.2040816326,47.9777681285,58.343899261800004,66.2354929741,70.5325749717,31.127720503699997,71.3061746242,48.0786540684,74.6736084066,47.896630620799996,75.3334434041
2256,67.7182356813,34.3935483871,28.8671494405,39.9701119157,59.5437946018,37.0240842658,75.7903884135,34.8248847925,37.1993364054,41.0120974324,19.9803870968,42.8391152075,53.333590755500005,28.008776709099998,82.0649508608,26.8352335887,38.3900120853,31.458422528699998,11.7758132702,39.37308744,51.5366659843,55.8701074417,73.7687468659,73.8896507357,33.555711974299996,80.1182221645,53.4756593083,76.0710858906,54.1071273794,81.09412736520001
2257,61.780768682799994,30.876848782899998,23.1468816396,36.0660277105,54.332347230100005,33.7659916404,71.9317625129,30.067576832399997,34.1929340294,36.8800987183,15.0181678281,36.845904311999995,55.9193733639,29.969814711599998,78.5479447926,22.7151398183,37.9518365816,28.9173230171,7.89117023163,30.3028531546,57.6478405317,61.106976743999994,66.9461794019,78.84973896560001,32.8607498813,83.545325107,52.8028476508,82.7532985289,53.1988609395,83.4321784527
2258,66.8552074933,32.7107747657,32.1312077416,39.7164940141,58.409577569700005,36.0890267354,73.409570126,32.039554866399996,38.6384963713,40.4918305316,22.1902859625,42.0425035667,52.850418708599996,28.9861422988,77.1316915824,22.127808448499998,40.4153588487,32.9002419204,14.506097636600002,35.3595434527,55.6632252693,59.13932251479999,70.98055775590001,75.7866899336,40.9985963392,81.5801766898,56.69707658229999,78.670084264,57.2310384951,79.52442332470001
2259,68.83026907060001,39.4295034673,29.3086269069,33.364327323000005,60.032887656199996,39.1264576977,78.69390291260001,41.506085991599996,37.725736477,35.4648765605,20.6390679612,32.7310735088,57.054646188999996,33.9628295054,83.2848819728,38.3900139714,42.6413313488,30.3012483677,16.7439665774,27.7714286731,45.3928115711,59.9890152564,65.7660073967,75.6669704775,22.269118155500003,68.7396076879,42.8557636875,75.7321180898,42.4865938835,82.9852189421
2260,66.5187384044,37.5038961037,30.4131027831,40.3443027831,59.294248608400004,39.526753246700004,75.3457513916,38.1081261596,37.4631539887,40.0521706865,22.1997773655,40.577588126,52.355275068199994,30.521014257199997,80.2083362928,27.3863203795,39.457315884699995,33.2638714001,15.190975881199998,31.7940482374,48.9400625415,62.453245894700004,66.2121855521,81.3933357129,33.3798293372,82.4584192006,49.425543622700005,81.6711835793,49.402389633999995,82.2268793123
2261,66.7929251704,36.9774149656,29.405170068,36.114829932,58.6269387752,37.847074829600004,76.3776870752,37.3610884352,38.1463945578,37.5978231296,20.4103401361,36.1708843536,57.8862585032,29.274557823200002,80.8304761904,31.0965986392,40.6780952381,29.139591836799998,14.6296598639,29.544489796,52.9467346936,60.0798639456,66.1304816328,75.5223510208,30.651999999999997,75.94800000000001,49.5836734694,78.7130612248,49.4889795918,79.66
2262,65.7548935333,38.0590390953,30.3609933612,37.1365311042,57.2564819277,38.9227951807,75.2438416522,38.9315564299,38.638312269699995,38.520293090900005,21.2044573394,37.3741155643,56.186423932299995,31.310325317800004,80.3508379969,32.2871475453,41.2824652407,30.9877288089,17.8942183755,31.245806016,50.7676419967,59.9925252029,64.2826816326,74.4688959921,30.0117202358,73.81288419010001,48.040734251,75.6759577081,47.9050076709,77.4548807474
2263,64.3947392288,36.2760997733,31.0508843536,38.9696145125,56.3141950112,37.1584580501,70.7105668933,36.4850793653,39.0153287984,39.0392743765,22.625291610100003,40.4542984128,56.4507936507,32.6596825397,75.4349206347,30.323174603200002,46.5498412699,32.864126984,14.860952380799999,36.631746031999995,58.184126983999995,57.9936507936,63.1693211563,79.9922179371,35.3113619723,83.9894968491,50.0926844213,80.1918768944,52.079434534899995,82.4110841504
2264,66.14585515579999,34.7828788154,27.811739209099997,39.0167960988,58.4790319672,37.3575582448,74.5850821746,35.0403467579,36.9558562399,39.531731984699995,19.053251941400003,40.5123987721,57.1526819579,28.2232255731,79.6549756188,26.574968394499997,35.1162001087,30.4089579194,14.584648726900001,34.529600866799996,50.017699115,62.34668616890001,69.9204912408,76.2117247604,32.324450063600004,81.2841033048,50.4387502258,80.6349720068,50.7945241104,85.44
2265,64.4197871148,35.747092437199996,32.8218135252,38.8717470988,58.3140456184,37.7178871548,71.8645282113,35.8152509002,39.1958383355,40.3040416165,25.9266906762,40.038175270100005,56.4621848739,30.6512605042,,,39.5588235294,31.6193277313,,,52.3076430574,55.422168867799996,66.8181431656,69.6604561134,38.9228250381,71.849651792,52.735069936,70.5857862456,52.98332924,73.13608636560001
2266,66.1299448737,33.7665956581,28.0054924792,37.0407584357,57.87152256270001,34.9924852425,75.4243070167,33.030403122399996,36.5378596636,37.0682078216,20.4953404341,37.0907163182,53.058752743999996,28.4573379951,78.2330921215,22.9966013496,35.8522806731,31.0331571672,13.3732784779,29.76791479,46.9454752419,63.074136108599994,68.56728721260001,78.1889041212,32.899997189400004,79.8202562635,48.8180393066,80.8336719884,48.8674742197,82.4650241311
2267,66.1341897258,36.2156711071,29.301129519099998,38.4497593559,58.079713671,38.3615716618,74.1886657805,36.6566095771,36.7970835117,39.9195542563,21.570008342399998,39.8019706641,52.257887105100004,30.8352587917,80.682661903,31.2392284594,38.302571313200005,33.6630464654,13.8807686769,35.242200621,45.8624866404,62.8078375491,71.8748638607,71.1624001221,28.4723497379,73.3724667921,48.416204387,77.366563184,48.9487505725,81.99971499819999
2268,66.09363745479999,33.5567826254,29.7911164466,38.6564224814,59.0636254504,36.178631364699996,74.75150060050001,33.1148139254,37.2821128454,39.7224488915,22.5404081633,40.8668427374,52.8439375751,30.3985594235,78.9949579835,26.320288115300002,37.0674669868,34.0117647056,14.0288115246,34.655702280700005,50.33848676189999,60.3287401292,71.9674909962,74.5139591838,37.6447923169,79.735020408,54.3270108042,80.7057623047,54.3270108042,81.5196878753
2269,64.6998735776,37.3227379446,27.367426404499998,37.3439248694,58.2079826625,38.0832942023,72.6074856416,38.0887267472,35.8921755466,38.3033122628,18.2776926134,38.0588477514,58.19729095140001,30.6937330687,77.0964782375,31.3361025829,38.4190716998,30.2880260068,13.975221238900001,31.7418096442,55.1302149179,61.0771175728,63.2074840983,78.0549181219,30.285997471399998,77.0111757273,49.007736943000005,79.7273326386,48.6193677902,80.4822253279
2270,66.2826254828,36.976833976900004,32.545173745300005,35.8741312742,61.189189189,38.2633204631,73.738996139,38.6046332043,39.6077220078,37.8432432435,25.2463320461,36.4254826255,59.6821620629,33.420540804299996,79.0767566575,34.5881083719,46.6443242251,31.9935137773,20.5686485494,33.09621648,56.2550468835,59.14749034770001,66.1228827905,70.34745311350001,25.2183047429,70.8928474878,50.2609964141,73.64254412300001,49.3065562599,80.8235700467
2271,66.3291013642,34.3734806628,30.362746645399998,38.8655316268,56.8059533203,37.458022325,73.0671778104,33.8943285603,36.6815650019,39.8837298457,19.3123012742,40.5126169803,54.7590032698,29.775262149,77.2358552258,27.7489683166,36.2596910586,33.0773706166,14.3456985006,36.6796707633,49.30125155060001,59.0127410079,70.488698235,69.041230036,32.5155332786,73.2001954088,51.4949388119,74.6658069131,51.852300408400005,81.4523217404
2272,66.8275926636,30.620360585100002,25.1118747972,33.2984844663,58.3836256025,33.1724551071,77.1040266055,32.5448288988,33.5558418577,34.4957633779,15.6257500895,34.4747583244,54.7632794668,24.3688648589,82.66961673850001,23.8154814002,35.1972214647,25.7918508954,8.951034568839999,29.112151647199997,49.135123523100006,60.193913354799996,68.087838528,79.2562362939,30.279030794,79.3421654024,48.9829334077,80.8029602467,49.3552928778,81.9200386568
2273,64.12658100270001,33.0960947342,25.716502897199998,38.1180146133,57.8872260018,34.9526832954,73.3182161754,32.9134794661,34.1776769967,38.4832451496,19.2336608717,39.4571932474,53.7904761902,28.074074074099997,80.9904761902,24.797883597600002,36.8380952379,30.6264550264,9.561904761900001,33.7502645505,49.2589569161,60.7331821618,70.8435037067,70.9813049422,32.7115813079,77.6776012385,52.021634218100004,78.713227341,51.82410335350001,79.5033507976
2274,63.7382730354,34.4076823742,26.854205893499998,39.145823178600004,56.297606448900005,36.6626448187,72.4678274369,34.2977130473,35.574891800799996,39.8848643571,18.2813282215,41.008206948899996,52.9346697259,30.4668518292,78.66875981140001,27.0527714045,37.2959787465,32.9631686996,11.8922835407,36.1569858711,48.9426880814,61.9455621302,68.4482048061,72.2113058812,33.069644728600004,77.0093660188,51.1710179929,77.8653785774,51.500253592600004,79.1823209757
2275,64.6446164671,34.2800844475,28.284306826399998,38.5869106262,57.7565095004,36.5883180858,73.67375087949999,33.5847994371,36.3349753693,39.3750879663,19.7404644617,40.573117522800004,54.6887302704,29.698763446199997,80.5451291846,26.9510807276,38.3435407661,32.270312657,12.839408867000001,34.8066351663,54.072986830299996,60.5392580675,67.5821855834,76.5782648035,37.3943017996,80.8109701416,52.7194128884,79.7366040014,53.7544988439,80.1612546495
2276,64.3836491444,35.1045612535,30.4249123023,33.3992980956,57.8143859865,37.715087569299996,72.5512280918,35.8414033587,40.1933333549,36.578245464,24.151228091799997,33.6098244114,58.50945925600001,28.1570209377,75.92807150109999,27.537454879600002,42.9154742935,26.899018789499998,21.869972072800003,26.116262083800002,51.424274973100005,57.9742212674,58.165986394499996,75.22950232720001,34.5469387756,74.7855352669,47.6173290371,73.4536340851,47.3331901183,75.4603651987
2277,67.1803779978,35.8163731842,33.2399563041,34.9219318716,59.347972991499994,37.000903570700004,72.6678963198,37.0975999288,39.4043491333,36.5899440488,24.972417686500002,36.3482031535,56.4028413576,31.1715864244,80.70970797140001,30.5957379638,38.1878453039,30.5957379638,17.275453827899998,29.534964483200003,45.8053895592,60.0653963244,64.3976096518,73.2483932802,35.4464313902,74.0147479988,48.7086255498,76.7608524072,48.5596121322,77.33561844649999
2278,65.724489796,36.301020408,25.3775510207,37.31122449,58.5306122447,37.7397959187,74.448979592,37.525510204,33.551020408,38.1071428573,15.979591836700001,38.076530612,56.9412698413,29.6051020407,81.3140589567,30.754761904699997,35.059410430700005,29.566780045300003,8.5789115646,32.096031746,53.6494331067,62.472789115299996,66.928120656,79.2290459947,28.015376892,81.151721816,48.7719755313,81.8167739707,49.2872709593,82.871156294
2279,62.9650722099,35.2358665808,32.9835120012,35.9156835258,54.7574213573,37.663784241500004,70.2294877943,36.0867120619,39.2230455289,38.0935041812,24.762969550500003,35.8941975289,52.763153181499995,32.782260081,72.6914153953,29.827935493800002,39.549265028600004,34.6622848179,,,44.696654943599995,60.4264825475,62.918915098599996,71.9017581058,35.6203904939,71.9402067321,47.251099920600005,74.2086756779,47.308772859799994,75.30446152479999
2280,64.8846888511,30.7356992058,29.5486076204,32.871820649600004,56.5471237558,32.6829154517,73.01327435399999,30.9060741933,35.9312355485,33.952749572600005,20.8491887001,34.2265848998,53.0620289488,24.2211721144,78.3480448329,24.2211721144,35.4325929378,26.4087663639,,,44.123861230299994,56.2550151544,65.9315170404,70.4043430179,32.9718709159,72.7569719513,48.0698099931,74.6756207901,48.298220569099996,74.9497134815
